areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05
All Downtown,Manhattan,submarket,1206187.500,1099022.500,1179133.000,1450000.000,1323725.000,1280000.000,1504187.500,1274721.000,1364636.000,1400000.000,1104946.000,1504668.000,1400000.000,1332500.000,1350000.000,1200000.000,1044813.000,1200000.000,1272812.000,1150000.000,1150000.000,1410229.000,1373523.500,1295000.000,1095000.000,1075462.500,1187446.500,1400000.000,1245050.000,1387410.000,1400093.000,1319650.000,1270000.000,1035000.000,1295000.000,1323726.000,1387546.000,1341124.500,1427729.000,1452437.500,1492500.000,1323725.000,1480822.500,1145531.000,1409845.000,1540000.000,1375000.000,1710150.000,1675500.000,1407629.000,1235000.000,1425550.000,1450418.000,1725000.000,1627500.000,1332045.000,1516142.000,1617744.000,1764112.500,1849500.000,2000000.000,1400000.000,1825000.000,1595000.000,1795000.000,1800000.000,1889335.500,1629200.000,2150000.000,2092503.000,2313427.000,2520168.000,2550000.000,2650504.000,2490527.000,2373325.000,1842500.000,2650000.000,2400000.000,2220000.000,2644370.000,2400000.000,2800187.000,2100000.000,2200000.000,2581263.000,2835826.000,2400000.000,2207500.000,2495000.000,2430000.000,2199500.000,1583000.000,1888853.000,1950000.000,1875000.000,1987500.000,2214693.000,2106250.000,1960000.000,1870000.000,1990000.000,2195000.000,2277803.000,1624108.500,1659747.000,2532500.000,1973037.500,1700000.000,2092980.000,1795895.500,2043250.000,2150000.000,2677500.000,1529338.500,1720724.000,2019204.500,1900000.000,1958750.000,1950000.000,1888523.000,1925000.000,1909502.500,1912500.000,2048500.000,1772500.000,2175000.000,1878019.000,1975000.000,1765000.000,2141357.500,2046250.000,1729089.500,1930000.000,1965000.000,1890000.000,2065000.000
All Midtown,Manhattan,submarket,840000.000,967500.000,800000.000,855330.000,940000.000,851608.000,875000.000,817145.000,1095000.000,931822.000,885484.000,923450.000,901500.000,950000.000,833201.000,867801.500,972500.000,945000.000,891492.000,951500.000,990000.000,880000.000,892500.000,982611.000,854500.000,860000.000,839500.000,926500.000,1035000.000,1155000.000,922500.000,839000.000,1050000.000,1045000.000,945000.000,930000.000,1110000.000,882500.000,800000.000,1056250.000,970000.000,1050000.000,999499.500,940000.000,925000.000,950000.000,1089000.000,1050000.000,955000.000,1150000.000,1052500.000,1198221.500,1315403.000,1150000.000,1070000.000,1100000.000,1142500.000,1370000.000,1120000.000,1250000.000,1425000.000,1069162.000,1229950.000,1225000.000,1186261.000,1104801.000,1395000.000,1200000.000,1356000.000,1090782.000,1667500.000,1525000.000,1685000.000,1724000.000,1595000.000,1217500.000,1210000.000,1360000.000,1257000.000,1390000.000,1160901.000,1155397.000,1276492.000,1420000.000,1380000.000,1260000.000,1369934.000,1388800.000,1511186.000,1455899.500,1725933.500,1380500.000,1422501.000,1300000.000,1316500.000,1152500.000,1315000.000,1219948.000,1310641.000,1262500.000,1230000.000,1200000.000,1125000.000,1120000.000,1160000.000,1387820.000,1219500.000,1577500.000,1388750.000,1652563.000,1558750.000,1769019.000,1520000.000,1540000.000,1260000.000,1227500.000,1300000.000,1174250.000,1380000.000,1262500.000,1357500.000,1500000.000,1255185.000,1369241.000,1102664.000,959500.000,1385408.000,1275000.000,1330236.500,1100000.000,1200000.000,1250000.000,1240000.000,1302000.000,1097000.000,985000.000,1212500.000
All Upper East Side,Manhattan,submarket,1203292.000,1007500.000,1325000.000,1380000.000,1715284.000,1302614.500,1290631.500,1275000.000,982500.000,852500.000,1205000.000,1240000.000,1526415.500,895000.000,1650000.000,1450000.000,1080000.000,1175000.000,1235000.000,1045000.000,1160000.000,940000.000,1030451.500,802500.000,972750.000,1400000.000,1379728.000,1500900.000,1017500.000,1240000.000,1280000.000,1378739.000,1205000.000,1151250.000,885500.000,1030000.000,1125000.000,1005000.000,1312522.000,1120000.000,1472500.000,1527375.000,1286406.000,1225000.000,1600000.000,1270000.000,2740069.500,2632812.500,1912000.000,1858306.000,1601875.000,2100000.000,1853136.500,1260000.000,1797500.000,1282500.000,1472500.000,1497000.000,1662500.000,1591000.000,1575000.000,1497500.000,1618250.000,1705000.000,1700000.000,1560000.000,1258443.000,1255475.000,1800000.000,2180000.000,1298490.500,1318633.000,1322500.000,1897500.000,1296524.000,1395000.000,1500000.000,1639600.000,1602581.500,1536250.000,1322500.000,2220000.000,1635000.000,1215000.000,1323725.000,1295000.000,1700000.000,1660883.500,1699068.000,1800000.000,1670000.000,1770584.000,1670000.000,1625000.000,1350000.000,1750000.000,1575000.000,1430000.000,2000000.000,2188495.500,1675000.000,1425000.000,1560000.000,1543000.000,1685000.000,1887500.000,1704843.500,1582500.000,1325000.000,1599000.000,1682329.000,1450000.000,1460000.000,2350000.000,1475000.000,1290000.000,1200000.000,1099500.000,1695000.000,1200000.000,1261404.000,1425000.000,1475000.000,1500000.000,1652500.000,1157000.000,1525000.000,1410000.000,1106000.000,1525000.000,1537500.000,1250000.000,947500.000,2060000.000,1432500.000,1672500.000,1525000.000
All Upper Manhattan,Manhattan,submarket,438000.000,530903.500,420000.000,427500.000,431900.000,528471.000,568056.500,494500.000,580000.000,555000.000,498967.500,637286.000,560037.000,434009.000,443150.000,444750.000,621132.000,615000.000,515000.000,489762.000,535202.000,509500.000,484500.000,422000.000,495000.000,703750.500,449496.000,317500.000,512000.000,582500.000,590000.000,495000.000,582838.000,606000.000,610000.000,575000.000,544763.000,690000.000,492500.000,675625.000,503750.000,522500.000,520000.000,495395.000,495000.000,422870.000,565155.500,501000.000,462000.000,517681.000,524398.000,471000.000,549000.000,698426.000,666500.000,520000.000,526944.000,631315.000,791180.000,755000.000,885877.000,611320.500,757098.500,663726.000,669413.000,618157.500,587838.000,738000.000,727500.000,749000.000,610750.000,612986.000,610000.000,535000.000,517500.000,651965.500,698000.000,735000.000,657664.000,659450.000,767500.000,720000.000,708192.500,694446.000,676118.000,801362.000,663340.000,799500.000,842500.000,772000.000,625500.000,750000.000,780000.000,690000.000,625000.000,802500.000,675000.000,760000.000,762000.000,700000.000,770000.000,845000.000,702500.000,790564.500,790000.000,714000.000,630000.000,572463.500,810000.000,665000.000,725000.000,740000.000,856738.000,837000.000,820000.000,853964.000,772500.000,650661.000,975000.000,812273.000,843111.000,800000.000,848500.000,690000.000,789143.000,685000.000,845000.000,756615.500,776620.000,745000.000,794000.000,763500.000,1038250.000,800000.000,884350.000,926000.000,715000.000
All Upper West Side,Manhattan,submarket,1085000.000,1059275.500,869500.000,1067290.500,1045000.000,999000.000,999750.000,1407730.500,1274500.000,1193000.000,1252884.000,1145500.000,1037000.000,1212500.000,990000.000,935000.000,1121250.000,1200000.000,1125000.000,1412500.000,1375000.000,1425000.000,1337500.000,1250000.000,1651500.000,1856250.000,1502500.000,1800000.000,1192500.000,1369000.000,1357500.000,1256321.000,1225000.000,1137500.000,1382500.000,1100000.000,1745900.000,1328500.000,1035000.000,1327500.000,1187500.000,1157500.000,1300500.000,1386125.000,1230000.000,1150000.000,1375000.000,1362318.500,1504625.500,1280000.000,1450000.000,1525000.000,1342500.000,1325000.000,1125000.000,1463231.000,1520000.000,1200000.000,1372500.000,1140000.000,1375000.000,1537500.000,1600000.000,1230000.000,1250000.000,1675000.000,1355000.000,1350000.000,1887762.000,1814968.500,2038500.000,1705512.500,1641246.000,1500000.000,1531383.000,1310000.000,1400000.000,1300000.000,1720000.000,1840000.000,1092500.000,1538652.000,1762500.000,2572500.000,1472500.000,1688000.000,1350000.000,1291250.000,1418750.000,1580000.000,1777500.000,1399894.000,2151351.000,1679000.000,2227147.500,1942465.000,1627358.000,1465000.000,1455577.500,2450000.000,1715000.000,1060000.000,1599000.000,1540000.000,1437500.000,1312500.000,1325000.000,1412500.000,2012500.000,1250000.000,1675000.000,2150000.000,1794250.000,1582500.000,999000.000,1460000.000,1450000.000,1180000.000,1125000.000,1990000.000,1660000.000,1962500.000,2087000.000,3125000.000,1692500.000,2125000.000,2075194.000,2030700.000,1740665.000,1840000.000,1388400.000,1822500.000,1450000.000,1050000.000,1141300.000,1325000.000,1442500.000
Astoria,Queens,neighborhood,,,383217.500,399840.000,,,355000.000,418046.000,387500.000,344760.000,347500.000,378111.000,,355000.000,,,335000.000,345000.000,,,337155.000,,330000.000,392671.500,339000.000,368500.000,365000.000,405000.000,382625.000,375000.000,365055.000,400530.000,,,400790.000,,320000.000,370000.000,,350000.000,,360000.000,337000.000,,,,,341105.000,,,,,375000.000,,,335000.000,,346850.000,360000.000,488250.000,,,455000.000,445000.000,,,,492550.500,540000.000,406000.000,499500.000,560018.500,502500.000,,465000.000,580123.000,,467000.000,,619000.000,570000.000,687318.500,702874.000,527500.000,425000.000,,496000.000,,510000.000,,,455000.000,,580000.000,,613495.000,,,,595000.000,677911.000,658750.000,452500.000,,452500.000,605000.000,,547500.000,645840.000,618066.000,585520.500,,,,,480500.000,440000.000,677885.500,,,,,654540.500,,585000.000,,,,,,,,522000.000,,,552500.000,
Auburndale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bath Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498888.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery Park City,Manhattan,neighborhood,,502650.000,763000.000,2031917.000,1476462.500,,,1165000.000,1247356.000,1400000.000,,1580000.000,853130.500,,1225000.000,495895.000,625000.000,727500.000,936790.000,575000.000,911333.000,1545899.000,585110.000,,750000.000,902000.000,770500.000,650748.500,1056579.000,760000.000,1150767.500,1125000.000,675000.000,681609.000,791241.000,700000.000,804417.000,766570.000,656771.000,834965.000,785000.000,670000.000,770000.000,759617.000,939988.000,680000.000,753774.000,595000.000,1300000.000,860285.500,998750.000,1482500.000,774000.000,937500.000,770000.000,990000.000,,770000.000,990000.000,756000.000,862500.000,,712500.000,655000.000,1125000.000,840000.000,1792120.000,860256.000,2038615.000,2325000.000,1762500.000,2253168.000,2315000.000,990000.000,1989837.500,2199419.500,1200000.000,777000.000,1818000.000,1705000.000,1135050.000,980000.000,890000.000,790000.000,1067500.000,1049490.000,891000.000,,1640000.000,1105000.000,1355000.000,1088000.000,955000.000,834000.000,1435000.000,1650000.000,1085000.000,,1009125.000,920000.000,975000.000,1375000.000,1494500.000,744999.500,,917945.000,,,,1505772.000,602500.000,1247500.000,,,,,1325000.000,1187500.000,1080748.000,1970000.000,,,800000.000,,,,,,,,,747500.000,,987500.000,,885000.000,2065000.000
Bay Ridge,Brooklyn,neighborhood,,,,,,253500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baychester,Bronx,neighborhood,,,,,,,,,,,,,,,,,287879.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bayside,Queens,neighborhood,,,,,,473250.000,,414000.000,,,,,481500.000,,,,,,,,,,,,,,,,,,,,,,,,,,320000.000,,,497500.000,410000.000,,,532500.000,530000.000,485000.000,472500.000,525000.000,,,421250.000,560000.000,625000.000,602500.000,,615000.000,,,,,,,570000.000,562500.000,,,,517500.000,507500.000,,,645748.500,,,625000.000,,,597500.000,600000.000,619000.000,,,620000.000,642500.000,658500.000,,,670000.000,,,510000.000,,,575000.000,,,,,,702500.000,,,,,,,,695000.000,,,540000.000,,640000.000,,592500.000,,,,,,,,,,,,,,,,,,637500.000,,
Bedford Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford-Stuyvesant,Brooklyn,neighborhood,,364002.000,356421.000,347124.500,,307500.000,363450.000,476580.000,395441.000,314373.000,340158.000,427000.000,325020.000,290000.000,430000.000,349870.500,405600.000,405000.000,389424.000,390000.000,526838.000,412000.000,409000.000,415740.000,425880.000,345000.000,,450000.000,457750.000,,340000.000,445000.000,405600.000,493250.000,,470000.000,535000.000,447500.000,,480000.000,,535000.000,457713.000,382500.000,512310.000,488730.500,499000.000,500000.000,463437.000,490000.000,486720.000,550000.000,391951.000,487000.000,499000.000,704000.000,483302.000,550000.000,496860.000,663750.000,,,305000.000,,554946.000,560303.500,795000.000,685000.000,609728.000,,,727475.000,814000.000,,700000.000,735000.000,840000.000,675000.000,,939334.000,595000.000,632333.000,685000.000,630000.000,720000.000,585493.000,762000.000,698000.000,705000.000,772000.000,915683.500,860000.000,672732.000,825000.000,610475.000,680000.000,720000.000,784090.000,756969.000,675000.000,803745.000,831790.500,720000.000,690000.000,687318.000,711000.000,722957.000,725000.000,651680.000,630657.500,663385.500,722957.000,754070.000,580000.000,735991.000,600767.000,650000.000,629688.000,700000.000,691595.000,587000.000,707188.000,650000.000,668987.500,655000.000,627500.000,805559.000,577500.000,705000.000,745000.000,874000.000,877500.000,906828.500,855000.000,746000.000,755000.000,930349.000
Bellerose,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belmont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bensonhurst,Brooklyn,neighborhood,,,,,,397765.000,,,,,,,,,319350.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538654.000,556473.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boerum Hill,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185000.000,,,,,,,,,,,,,,,,,,,,,,1613926.000,1629200.000,1713205.500,2693271.000,1430000.000,1828925.000,,,,,1493464.000,,,,,,,2034158.000,1642800.000,,,,,,,,1100000.000,,,,,,,,,,,,,,,,,,,,1375000.000,,,,,1750000.000,
Borough Park,Brooklyn,neighborhood,,499499.500,485610.000,420810.000,400000.000,499000.000,,425000.000,,,435000.000,,,440475.000,390000.000,,495930.000,410500.000,588039.500,,462062.500,,,,,,527500.000,,,491962.500,,,,,,495991.000,,,,,,,,,,580246.500,,,,517290.000,,525000.000,529790.500,,495000.000,496858.000,,,549855.000,514995.000,,,534757.000,563110.000,675000.000,,534581.000,,550000.000,540000.000,550000.000,451150.000,,600000.000,,,,,645000.000,650000.000,661862.000,,,900000.000,700000.000,738231.000,741150.000,763938.000,,685000.000,,750000.000,730000.000,800000.000,,672794.000,845147.000,738231.000,725000.000,575765.000,687318.000,,705000.000,,,,797500.000,,,,,,,,677500.000,,680000.000,,,,617500.000,,,,,800000.000,,,775000.000,,812500.000,520000.000,815000.000,730000.000,770000.000,950000.000,775000.000
Briarwood,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Beach,Brooklyn,neighborhood,,,,433080.000,,,,,,,,,,,572500.000,,,542754.000,,527000.000,,,,,,,,,,,,,,,,,,,,,,501018.000,,,,,,,617500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.000,,,,,,,,,,,,,,,,,405600.000,,,,,
Bronx,Bronx,borough,197788.000,144500.000,239600.000,155000.000,220000.000,320000.000,296995.000,295500.000,243360.000,142500.000,159793.000,142000.000,121750.000,217500.000,320000.000,280000.000,246592.000,127500.000,155000.000,135247.000,237637.500,255275.000,349830.000,175000.000,131000.000,136000.000,95500.000,130000.000,118500.000,102000.000,75000.000,195000.000,101050.000,94500.000,114000.000,165655.000,122500.000,100000.000,201950.000,97500.000,139630.000,127000.000,93500.000,124280.000,125000.000,166875.000,140000.000,106500.000,91650.000,99750.000,112500.000,135000.000,143500.000,115000.000,125000.000,152500.000,132500.000,108000.000,107500.000,115000.000,140000.000,110000.000,135000.000,105000.000,131000.000,112600.000,103500.000,125000.000,128690.500,120000.000,122500.000,120000.000,139000.000,110000.000,143500.000,115000.000,135000.000,150000.000,150000.000,134000.000,137500.000,206368.000,135000.000,162500.000,145000.000,150000.000,163000.000,180000.000,134500.000,157700.000,167310.000,190000.000,155000.000,150000.000,154635.000,182500.000,157000.000,140000.000,164000.000,185000.000,156250.000,187500.000,150000.000,171000.000,220000.000,230000.000,190000.000,265000.000,220000.000,250000.000,175000.000,218010.000,178000.000,240500.000,232500.000,230000.000,271400.000,239500.000,230000.000,196875.000,200000.000,225000.000,250000.000,215000.000,198000.000,305000.000,240000.000,285000.000,254500.000,262000.000,180000.000,240000.000,268000.000,295000.000,220000.000,285000.000,337000.000
Bronxwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Brooklyn,borough,472500.000,455000.000,495974.000,458150.000,495000.000,446160.000,490000.000,499000.000,495235.000,463692.000,448452.000,436000.000,487500.000,480000.000,495000.000,495000.000,520000.000,534000.000,519849.500,499000.000,556000.000,475000.000,480000.000,471255.000,458150.000,476580.000,506000.000,532035.500,530000.000,616041.000,592792.500,575000.000,560000.000,525000.000,580210.000,550000.000,550000.000,575000.000,600887.000,562500.000,590000.000,595676.000,641497.000,643000.000,612500.000,550000.000,565000.000,541000.000,560131.000,600000.000,571173.500,670000.000,635000.000,645000.000,585000.000,734500.000,674000.000,710000.000,699000.000,611968.000,759000.000,654000.000,740000.000,700000.000,732500.000,716250.000,760843.500,747000.000,673522.500,751000.000,661500.000,750000.000,732500.000,773870.000,650000.000,711756.000,795000.000,738231.000,772500.000,860000.000,800000.000,875000.000,842230.500,875000.000,964168.500,969883.000,920000.000,883938.500,842000.000,905000.000,896000.000,876469.000,875000.000,872500.000,850000.000,750000.000,891000.000,875000.000,809000.000,831264.000,850000.000,929000.000,895000.000,800000.000,875000.000,757500.000,792500.000,774343.500,790000.000,764250.000,809754.000,925100.000,872102.000,850000.000,893465.000,809508.000,763178.000,803000.000,807500.000,800000.000,767500.000,779784.000,850000.000,777500.000,933440.000,800000.000,837000.000,765000.000,808750.000,805000.000,925000.000,890968.000,971723.500,908601.500,895000.000,925000.000,940100.000
Brooklyn Heights,Brooklyn,neighborhood,909504.000,,,803000.000,819690.500,1415367.000,,875484.000,,,,,,,,973896.500,850000.000,977500.000,712000.000,770000.000,,,,,,,,,971260.000,1112000.000,991266.000,834965.000,946972.000,,1013158.000,1073942.500,1015158.000,1269721.000,1269721.000,2071866.500,1125166.000,916425.000,748413.000,1053888.500,,,,,,,,1370000.000,975000.000,,,,,,,,,,,,,,,,,,2494712.000,,,,,,,,,2142500.000,,3974586.000,3567286.000,2715518.000,2701773.000,2584674.500,3516067.500,,,2504536.500,,,,,,,,2543783.000,,,,,1850000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000.000,1635000.000,,3521587.000,2563500.000,
Brookville,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownsville,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushwick,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449445.000,,574801.500,,,,,,,,,,,,,,,,,,501930.000,501930.000,,624000.000,,,,,,581846.500,,641205.000,,,,646726.500,,,,585000.000,580000.000,567000.000,725000.000,523465.000,,,,,,608155.500,653750.000,592000.000,,,,617500.000,845000.000
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,,,,,,,,,,24000.000,,,,,24000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll Gardens,Brooklyn,neighborhood,,,1150000.000,,,,,,,587701.000,,,,,,,672500.000,,774435.000,,797500.000,,,,,,,,,,,,,,,,,,,,,,,1886212.000,1209083.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634891.000,1262000.000,,,,,,,,,,,,,,,,,,,,1198400.000,1287500.000,
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,625000.000,610191.500,440650.000,473396.000,388000.000,647500.000,672500.000,494500.000,578500.000,622647.000,498967.500,669880.000,586351.000,438018.000,532000.000,459000.000,690000.000,705091.500,575000.000,519699.000,643229.000,460840.000,527500.000,500888.000,539500.000,720000.000,465000.000,674612.500,570000.000,681829.500,643500.000,650000.000,662500.000,749000.000,625748.500,562500.000,575000.000,774500.000,590585.000,660000.000,552500.000,618020.500,467000.000,495395.000,495000.000,397870.000,534326.000,600000.000,464220.000,517681.000,530672.000,510000.000,717500.000,775142.500,710000.000,651113.500,565000.000,888000.000,1150000.000,1030000.000,1038615.000,708032.500,953668.500,785000.000,799000.000,605000.000,615520.500,828500.000,797800.000,960000.000,646772.500,800000.000,832000.000,589940.500,697500.000,777026.000,700000.000,904500.000,825000.000,710000.000,920000.000,900000.000,828500.000,700556.000,704119.500,904000.000,690000.000,997000.000,1025081.000,835000.000,872500.000,827500.000,780000.000,650000.000,697000.000,1267500.000,942000.000,785000.000,886500.000,770000.000,867847.000,895000.000,893000.000,930000.000,989000.000,963714.000,669497.500,625000.000,992000.000,893750.000,870000.000,1199950.000,955000.000,305000.000,905000.000,995000.000,766570.000,631500.000,985000.000,847000.000,911112.500,846000.000,941881.000,750000.000,834526.000,807396.500,775000.000,887000.000,962000.000,880000.000,892500.000,890000.000,1077500.000,767500.000,962500.000,1050000.000,996237.500
Central Park South,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Queens,Queens,submarket,263000.000,329550.000,299130.000,316216.000,285000.000,334000.000,347500.000,311000.000,295000.000,308000.000,308256.000,292032.000,329550.000,321945.000,313030.000,281892.000,323726.000,297609.000,309600.000,265000.000,315000.000,298000.000,278850.000,286000.000,287500.000,309000.000,330000.000,327345.000,263640.000,326000.000,348000.000,297000.000,344827.000,350000.000,282000.000,304200.000,383545.000,339000.000,323831.000,342345.000,291960.000,309000.000,365090.000,329550.000,370000.000,370000.000,360000.000,329550.000,366029.000,340856.000,365057.000,345000.000,352500.000,424443.000,390000.000,372500.000,352500.000,354900.000,374802.000,367000.000,395460.000,368000.000,413712.000,372555.000,390055.000,435000.000,641497.000,460863.000,485930.000,395000.000,399500.000,392500.000,395000.000,338000.000,362500.000,436000.000,372500.000,405600.000,451500.000,434000.000,425750.000,469000.000,491715.000,454000.000,443010.000,415000.000,425000.000,480000.000,376250.000,483000.000,466192.000,465581.000,434982.000,429000.000,517500.000,510000.000,480860.000,448641.000,517271.000,495000.000,589000.000,510000.000,480000.000,539672.000,500000.000,570000.000,491500.000,545000.000,690000.000,510000.000,460000.000,538000.000,496860.000,562000.000,482000.000,539000.000,527500.000,498902.000,476580.000,520000.000,544763.000,580402.000,518035.000,,,524888.000,483520.000,499902.000,575000.000,439000.000,467297.000,560000.000,487042.000,511944.000,450000.000,535000.000,536236.500
