areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05
All Downtown,Manhattan,submarket,651730.000,743750.000,763250.000,705000.000,640000.000,600000.000,775000.000,687500.000,630000.000,653097.500,635000.000,600000.000,740000.000,629000.000,642500.000,646840.000,640000.000,635000.000,715000.000,735000.000,651000.000,637500.000,607000.000,547500.000,763674.500,706250.000,690000.000,657500.000,680000.000,675000.000,670000.000,642500.000,600000.000,665500.000,624500.000,675000.000,610000.000,645000.000,680000.000,675000.000,647500.000,700000.000,712500.000,672500.000,675000.000,695000.000,708086.500,679750.000,750000.000,732233.000,652500.000,630000.000,739500.000,780000.000,750000.000,715000.000,737500.000,725000.000,725000.000,740000.000,815000.000,757184.000,707500.000,795000.000,750000.000,805000.000,804500.000,775000.000,825000.000,850000.000,770000.000,827000.000,830000.000,845000.000,546676.000,816250.000,795000.000,782500.000,860000.000,865000.000,785000.000,800000.000,826000.000,835000.000,772500.000,780000.000,830000.000,785000.000,876000.000,900000.000,930000.000,912500.000,857500.000,825737.500,835000.000,869228.500,932500.000,845000.000,906000.000,850000.000,832500.000,818750.000,847500.000,910000.000,850000.000,853000.000,777500.000,799000.000,950000.000,865000.000,823250.000,800000.000,920300.000,902500.000,907500.000,780000.000,860000.000,832500.000,767500.000,890000.000,807500.000,890000.000,875000.000,837000.000,855000.000,850000.000,825000.000,720000.000,965000.000,840000.000,810000.000,841750.000,942500.000,850000.000,926000.000,950000.000,895000.000
All Midtown,Manhattan,submarket,561000.000,487500.000,470000.000,550000.000,540000.000,468500.000,570000.000,575000.000,540000.000,545000.000,570000.000,575000.000,530000.000,532500.000,495000.000,500000.000,527500.000,510000.000,496500.000,532000.000,557250.000,465000.000,425000.000,445000.000,499000.000,486150.000,537500.000,540000.000,510000.000,506250.000,593750.000,527000.000,522500.000,520000.000,485000.000,552500.000,450000.000,540000.000,535000.000,542500.000,585000.000,546000.000,600000.000,574000.000,600000.000,565000.000,577250.000,588500.000,525000.000,580000.000,528000.000,550000.000,587500.000,600000.000,570000.000,562007.000,530000.000,570000.000,570000.000,586000.000,580000.000,565000.000,618500.000,610000.000,586000.000,620000.000,580000.000,700000.000,600000.000,610000.000,612500.000,599000.000,564419.500,613475.000,655000.000,599000.000,660931.000,580000.000,635000.000,640000.000,658250.000,626500.000,585000.000,599500.000,649500.000,680304.500,585000.000,667500.000,665000.000,662922.000,751000.000,660000.000,622500.000,605000.000,725000.000,682000.000,660931.000,740000.000,685000.000,646588.000,630000.000,623000.000,699000.000,687318.000,661250.000,615000.000,650000.000,620000.000,699000.000,599500.000,661962.000,630000.000,660000.000,700000.000,628000.000,637500.000,599500.000,637500.000,662500.000,680000.000,642500.000,775000.000,675070.000,567000.000,653750.000,645000.000,710000.000,548000.000,602000.000,635000.000,507500.000,635000.000,575000.000,555000.000,585000.000,637500.000,587646.000
All Upper East Side,Manhattan,submarket,839710.500,717500.000,865000.000,701250.000,972500.000,680000.000,942500.000,900000.000,725000.000,710000.000,690000.000,788500.000,700000.000,707500.000,889500.000,820000.000,717500.000,930000.000,857500.000,850000.000,745000.000,740000.000,685000.000,725000.000,900000.000,667500.000,884500.000,789526.000,686250.000,962500.000,787896.000,840000.000,702500.000,715000.000,750000.000,900000.000,680000.000,730000.000,675000.000,750000.000,740000.000,767500.000,847500.000,760000.000,699000.000,688750.000,805000.000,745000.000,837500.000,830000.000,695000.000,755000.000,780000.000,850000.000,850000.000,775000.000,850000.000,825000.000,783000.000,812500.000,807750.000,792500.000,950000.000,825000.000,800000.000,974500.000,940000.000,875000.000,820000.000,800000.000,795000.000,833500.000,850250.000,825000.000,951000.000,895500.000,988750.000,875000.000,881805.500,780000.000,875000.000,806250.000,885000.000,836250.000,930000.000,667500.000,765000.000,792500.000,890000.000,1206500.000,916000.000,885000.000,935000.000,831000.000,770500.000,970000.000,850119.000,916425.000,999000.000,825000.000,925000.000,880000.000,979000.000,915000.000,995000.000,1100000.000,895000.000,895000.000,802500.000,986250.000,925000.000,985000.000,952500.000,1650000.000,802500.000,1120000.000,917500.000,995000.000,915000.000,795000.000,1015000.000,985666.000,825000.000,1022500.000,705000.000,850000.000,1110000.000,897500.000,898750.000,711110.000,738750.000,917500.000,890000.000,740000.000,878750.000,800000.000,875000.000
All Upper Manhattan,Manhattan,submarket,340000.000,338035.000,337000.000,324480.000,306077.000,350000.000,312072.500,335000.000,311500.000,375000.000,280000.000,282500.000,320000.000,365040.000,352500.000,253000.000,275000.000,252000.000,322816.000,358500.000,395067.500,375000.000,352160.500,158500.000,305000.000,323331.000,360000.000,392500.000,385000.000,382500.000,385000.000,350000.000,325000.000,302500.000,320000.000,360000.000,274000.000,322777.500,309000.000,407784.500,366780.000,385000.000,377668.000,310000.000,335000.000,370000.000,335000.000,288750.000,312500.000,270750.000,375000.000,353000.000,300000.000,400000.000,335000.000,339700.000,375000.000,370000.000,373876.000,334000.000,430000.000,410000.000,405000.000,368530.000,355000.000,343000.000,455000.000,385500.000,445000.000,430000.000,365000.000,395000.000,435000.000,479000.000,367500.000,369000.000,400000.000,517500.000,430000.000,535500.000,457500.000,439888.000,495750.000,465000.000,499000.000,447500.000,440000.000,426000.000,478897.000,450000.000,490000.000,500000.000,515000.000,448000.000,550000.000,515000.000,499395.000,463000.000,425000.000,450000.000,467500.000,560000.000,550000.000,539310.000,580000.000,470000.000,567345.500,479000.000,460500.000,395000.000,600000.000,425000.000,480000.000,550000.000,463454.000,478000.000,452440.000,455979.000,515000.000,450000.000,475000.000,450000.000,450000.000,423500.000,475000.000,475000.000,380000.000,451000.000,429000.000,405000.000,400000.000,499000.000,485500.000,410000.000,575000.000,534581.000,430000.000
All Upper West Side,Manhattan,submarket,755250.000,732500.000,705000.000,635000.000,767500.000,675000.000,925000.000,830000.000,649000.000,757450.000,834000.000,853655.000,695000.000,665000.000,737500.000,785000.000,702500.000,808000.000,686000.000,865512.000,789100.000,797500.000,765000.000,600000.000,602000.000,843750.000,685000.000,630000.000,675000.000,779750.000,785000.000,770000.000,777500.000,755000.000,705000.000,891883.000,640000.000,687000.000,800000.000,652500.000,736000.000,835000.000,840000.000,837500.000,850000.000,752352.500,722500.000,700000.000,784571.500,785000.000,760000.000,750000.000,825000.000,895000.000,851000.000,795000.000,807500.000,731000.000,837667.000,810000.000,860000.000,862500.000,675000.000,815000.000,915000.000,985000.000,798000.000,850000.000,795000.000,787500.000,800000.000,807390.000,907000.000,760000.000,895000.000,815000.000,930000.000,920000.000,910000.000,1002500.000,859500.000,865000.000,860000.000,810000.000,875000.000,859000.000,849000.000,950000.000,1100000.000,999000.000,980000.000,950500.000,937500.000,952500.000,1165000.000,981500.000,795000.000,893327.500,1095000.000,899000.000,1115000.000,925000.000,980000.000,975000.000,921250.000,881000.000,894006.000,997000.000,895000.000,997000.000,1230000.000,890000.000,892500.000,1302500.000,875000.000,916000.000,992000.000,950000.000,920000.000,782500.000,900000.000,973500.000,1195000.000,922500.000,875000.000,878000.000,736000.000,960000.000,732500.000,1094500.000,899950.000,770100.000,985000.000,860000.000,954750.000,968357.000,832500.000
Astoria,Queens,neighborhood,,,,,204000.000,204000.000,,,170400.000,204000.000,168000.000,,,,182250.000,211100.000,195750.000,179250.000,,,,,278500.000,,,195750.000,,230121.000,191785.000,,,,208230.000,194392.500,232860.000,,235142.000,,,,200000.000,,258722.000,,258722.000,,240000.000,,,,,234381.000,278850.000,,305000.000,275000.000,234381.000,281717.000,270132.000,301750.000,,266329.000,,392925.000,339858.000,301665.000,280664.500,350000.000,330000.000,,290553.500,,,,353347.000,,275400.000,,,315000.000,,,,330000.000,,448185.000,,,,390970.500,,,287630.000,318434.500,330000.000,365000.000,340869.500,349119.500,299500.000,,349239.000,,308925.000,,,302362.500,,,357139.000,,,,,,,,,,,542500.000,573500.000,,,,,,,,,,,540000.000,,,,,
Auburndale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bath Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery Park City,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bay Ridge,Brooklyn,neighborhood,247500.000,244000.000,215000.000,240000.000,215000.000,235000.000,226000.000,285000.000,,247500.000,212262.000,230000.000,268500.000,250000.000,220000.000,253000.000,216000.000,239869.000,215000.000,231500.000,253750.000,215000.000,222000.000,215000.000,200000.000,,250000.000,272500.000,265000.000,222000.000,,226712.000,207500.000,218500.000,,224250.000,220000.000,240912.000,201786.000,211000.000,206500.000,260000.000,248000.000,233638.000,250000.000,235000.000,276500.000,228045.500,215000.000,213000.000,276000.000,245000.000,227500.000,279500.000,228500.000,272000.000,235000.000,275000.000,222000.000,237500.000,200000.000,231000.000,237000.000,232500.000,241000.000,237000.000,250000.000,271000.000,300000.000,250000.000,243500.000,286000.000,247500.000,270510.000,255000.000,290000.000,382000.000,253000.000,269900.000,298500.000,315000.000,300000.000,326613.000,295000.000,300000.000,330000.000,285000.000,320000.000,350000.000,325000.000,390000.000,329500.000,335000.000,393500.000,345000.000,326397.500,368500.000,345000.000,370861.000,321538.000,333146.000,390000.000,480000.000,348000.000,382500.000,346500.000,322500.000,335000.000,315000.000,336800.000,345000.000,325000.000,343500.000,365000.000,326000.000,358750.000,427500.000,350000.000,340000.000,392500.000,335000.000,317500.000,322000.000,315000.000,396250.000,400000.000,335000.000,,,365000.000,395000.000,340000.000,370000.000,,362500.000,369000.000,382500.000
Baychester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bayside,Queens,neighborhood,224000.000,285000.000,254468.000,237500.000,,240000.000,,236000.000,,231250.000,228000.000,275491.000,,238500.000,220800.000,,,190000.000,246250.000,180000.000,290000.000,,243250.000,202500.000,225000.000,167500.000,210000.000,208500.000,235250.000,240000.000,245000.000,240000.000,217000.000,255000.000,218000.000,,270000.000,213447.000,193000.000,215000.000,255000.000,225000.000,225000.000,223500.000,230000.000,225000.000,217500.000,243750.000,193000.000,296000.000,246250.000,,234000.000,213750.000,289167.000,240000.000,256000.000,290000.000,315000.000,253295.000,214000.000,240000.000,219000.000,265000.000,195000.000,258000.000,239000.000,250500.000,252000.000,234000.000,233000.000,270000.000,269495.000,227000.000,290000.000,,240000.000,280000.000,287000.000,246500.000,275000.000,270000.000,320000.000,259000.000,312500.000,285000.000,255500.000,295000.000,279000.000,340000.000,270500.000,275000.000,273000.000,300000.000,280000.000,265000.000,266000.000,325000.000,277000.000,265000.000,305000.000,288000.000,370000.000,335500.000,287500.000,315000.000,300000.000,345000.000,365000.000,295000.000,337500.000,315449.500,300000.000,290000.000,331500.000,330000.000,307500.000,300000.000,302500.000,305000.000,274960.000,315000.000,,,319800.000,296000.000,395000.000,290572.500,262000.000,270000.000,346000.000,299500.000,371000.000,,345000.000,322500.000,352400.000
Bedford Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford-Stuyvesant,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,288397.000,,,,,,,,,,,,,,,,,149500.000,159250.000,152500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellerose,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belmont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bensonhurst,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boerum Hill,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borough Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Briarwood,Queens,neighborhood,132000.000,,,,,160000.000,,,,,,,,,138827.000,,,,,153000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500.000,,,,,,,,,,,,,145500.000,,152000.000,,,122500.000,,,,,179300.000,168000.000,,,170000.000,160500.000,170000.000,148500.000,204000.000,179000.000,212500.000,167500.000,172000.000,174500.000,,,,,,173750.000,184000.000,184000.000,225500.000,190000.000,,,,,207500.000,190027.500,247000.000,218500.000,204500.000,,,230000.000,,,,,,,,,,225000.000,,,226446.000,,,,,,,,,,,,,,,
Brighton Beach,Brooklyn,neighborhood,,,,219007.500,,,300000.000,,,212000.000,,,,,,,,,,,,302500.000,,,,,,,,200000.000,,,,,,,,,,,,,188950.000,,,230000.000,,300000.000,,,240000.000,,,,,,,,,,,,,,,,,,,306000.000,226792.000,,,,,300000.000,,199000.000,,,322500.000,,325000.000,,,,,,,250000.000,,334500.000,,,,,275000.000,,271000.000,,,,,260000.000,,,,,294060.000,,,,,,,,,325000.000,360000.000,280000.000,,267500.000,,,,,,,,,445000.000,,,,,270000.000,
Bronx,Bronx,borough,165000.000,165820.000,148787.000,157571.000,195000.000,250000.000,120000.000,174950.000,149000.000,155000.000,176250.000,175000.000,178411.500,45000.000,150000.000,243000.000,163620.000,26000.000,163975.000,135000.000,150600.000,137780.000,145000.000,130500.000,172850.000,160000.000,140000.000,166292.500,145500.000,150000.000,205000.000,180500.000,229500.000,255000.000,160000.000,158000.000,177850.000,215000.000,153000.000,187500.000,139125.000,157060.000,181250.000,161750.000,151250.000,159500.000,165000.000,180000.000,158437.500,148500.000,153500.000,148000.000,125500.000,180981.000,170000.000,155000.000,169000.000,145000.000,150646.000,175500.000,181000.000,151250.000,162506.000,160000.000,167750.000,180000.000,169936.500,190000.000,176250.000,185000.000,162500.000,165000.000,161459.000,160000.000,175000.000,164875.000,165000.000,164750.000,195000.000,165000.000,190000.000,180000.000,168132.500,137500.000,180000.000,178400.000,170000.000,180000.000,187500.000,195000.000,202500.000,187500.000,177500.000,180000.000,182142.000,154000.000,190000.000,185000.000,165000.000,215265.000,195000.000,200000.000,217000.000,215000.000,200500.000,190000.000,210000.000,196000.000,212500.000,197902.000,182500.000,167500.000,180000.000,222500.000,210000.000,234000.000,200000.000,197277.500,238000.000,180000.000,195402.000,179000.000,202910.000,210000.000,232500.000,210000.000,252500.000,186750.000,175000.000,237500.000,212848.000,241000.000,245000.000,240000.000,240000.000,232500.000,229000.000
Bronxwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Brooklyn,borough,262000.000,297000.000,273500.000,260500.000,272500.000,277500.000,260000.000,307500.000,250000.000,265500.000,270000.000,263500.000,295000.000,280000.000,248000.000,270000.000,235000.000,306237.000,307500.000,300000.000,282500.000,275000.000,235000.000,262812.500,272500.000,286698.500,255000.000,269000.000,293500.000,297000.000,310000.000,299385.500,315000.000,330000.000,299000.000,289000.000,274682.000,260000.000,280000.000,285000.000,248750.000,290000.000,312170.000,318250.000,340000.000,300000.000,300000.000,269355.000,307000.000,289515.000,287500.000,285000.000,320000.000,299000.000,330000.000,359000.000,305000.000,315000.000,284000.000,312500.000,287500.000,280000.000,312500.000,305000.000,338000.000,332500.000,375000.000,364999.500,377500.000,327500.000,354900.000,320000.000,382500.000,368000.000,300000.000,335000.000,345000.000,385000.000,432500.000,415000.000,365000.000,362500.000,326613.000,350000.000,350000.000,355000.000,343000.000,360000.000,373500.000,429500.000,411000.000,420000.000,382500.000,430000.000,390000.000,373000.000,427500.000,397500.000,402000.000,380000.000,418500.000,423689.000,430000.000,448250.000,430000.000,379000.000,379000.000,400000.000,350000.000,406500.000,385000.000,359000.000,429500.000,475000.000,396000.000,521500.000,442500.000,400000.000,353000.000,400000.000,435000.000,390000.000,423365.000,450500.000,493500.000,455000.000,363000.000,401251.500,550000.000,517500.000,505000.000,520000.000,595000.000,500000.000,518500.000,467500.000,487500.000
Brooklyn Heights,Brooklyn,neighborhood,702500.000,617500.000,455000.000,330000.000,461500.000,438000.000,835000.000,560000.000,525000.000,457000.000,575000.000,440000.000,575000.000,430000.000,413000.000,482500.000,525000.000,660000.000,605000.000,518500.000,575000.000,495000.000,392500.000,530000.000,374000.000,562500.000,500000.000,450000.000,580000.000,629500.000,637500.000,420000.000,649500.000,495000.000,403250.000,545000.000,687500.000,630000.000,520000.000,502000.000,439500.000,740000.000,703500.000,505000.000,509000.000,675000.000,533750.000,548500.000,548000.000,527500.000,710000.000,,607500.000,795000.000,577000.000,810000.000,685000.000,791000.000,,650000.000,850000.000,568500.000,667000.000,1175000.000,450000.000,800000.000,780000.000,1080000.000,699500.000,792500.000,840000.000,737000.000,720000.000,680000.000,617500.000,,460000.000,773000.000,727500.000,891000.000,688000.000,675000.000,985000.000,535000.000,785000.000,672000.000,727500.000,815000.000,750000.000,890000.000,850000.500,865000.000,790000.000,737500.000,712000.000,735000.000,819875.000,840000.000,629875.000,652500.000,1300000.000,913250.000,985000.000,849500.000,799000.000,775000.000,775000.000,1075000.000,609444.000,847000.000,630750.000,810500.000,790000.000,1080000.000,897500.000,1126500.000,562500.000,790000.000,,685000.000,707000.000,899500.000,540000.000,,690000.000,663250.000,,,,1295000.000,822500.000,695000.000,725000.000,850000.000,1080000.000,1050000.000,899000.000
Brookville,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownsville,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushwick,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll Gardens,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,358963.000,340791.000,342993.000,324359.000,217000.000,335741.500,255000.000,,,,,153750.000,260000.000,382020.000,,,265000.000,192500.000,190000.000,195000.000,476437.000,509608.000,433987.500,334400.000,205000.000,196000.000,395588.500,470755.000,545000.000,267173.000,325000.000,270000.000,240000.000,,,460000.000,196500.000,,275000.000,473802.000,378560.000,472697.000,390000.000,216000.000,310000.000,503328.000,335000.000,221000.000,240000.000,174000.000,,,237500.000,285000.000,297000.000,255000.000,282500.000,205380.000,,,430000.000,395500.000,375000.000,,275500.000,235000.000,410000.000,325000.000,337500.000,,360000.000,505000.000,,,370000.000,346250.000,349500.000,339000.000,356000.000,402500.000,530000.000,,512500.000,561000.000,,314000.000,,,,437500.000,353000.000,462000.000,,325000.000,,415000.000,330000.000,,404586.000,366000.000,,,,,,433750.000,,,434500.000,340000.000,,468750.000,,,300000.000,439000.000,375000.000,,,375000.000,,355000.000,,,,,,,,,,349500.000,,,,424500.000,
Central Park South,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529825.000,,,,,,,,,,,,,2150000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Queens,Queens,submarket,199000.000,185000.000,210000.000,216000.000,205000.000,206000.000,185155.000,213000.000,195000.000,205000.000,203500.000,187000.000,186000.000,210000.000,196000.000,193515.000,221000.000,212000.000,186500.000,199500.000,197500.000,184000.000,195000.000,177000.000,178500.000,195000.000,181250.000,170000.000,182500.000,202500.000,180000.000,194000.000,200000.000,210000.000,210000.000,195000.000,188295.000,187500.000,220000.000,215000.000,220000.000,200000.000,207500.000,227500.000,201625.000,205000.000,215000.000,200000.000,190000.000,216250.000,203000.000,215000.000,220000.000,205000.000,227000.000,220580.000,230000.000,211759.500,215000.000,230000.000,220000.000,220000.000,216000.000,224000.000,245000.000,238000.000,242977.500,260000.000,244000.000,246000.000,264750.000,230000.000,257000.000,260000.000,235000.000,253500.000,265000.000,256000.000,258689.500,275000.000,260000.000,279000.000,300000.000,285997.500,285000.000,287000.000,280000.000,298250.000,285000.000,302000.000,325000.000,330000.000,300000.000,317500.000,299000.000,305000.000,345000.000,311500.000,316000.000,335500.000,327275.000,327500.000,315287.500,306500.000,315000.000,318250.000,330000.000,328000.000,322500.000,317500.000,320000.000,316529.000,330000.000,331535.500,341500.000,337500.000,338500.000,349000.000,320000.000,336000.000,327500.000,342250.000,320000.000,332500.000,370000.000,335000.000,344500.000,355000.000,330000.000,343500.000,335000.000,329500.000,348000.000,350000.000,327000.000,330000.000,333500.000
Chelsea,Manhattan,neighborhood,676230.000,670659.000,826250.000,725000.000,627000.000,523000.000,822500.000,640000.000,944000.000,577500.000,755000.000,380000.000,878789.000,760000.000,687500.000,535000.000,632500.000,605000.000,800000.000,695000.000,681159.000,710000.000,620000.000,546000.000,655000.000,781915.500,715000.000,825000.000,840000.000,473000.000,605000.000,530000.000,731250.000,720000.000,630000.000,645000.000,590000.000,625000.000,508750.000,512000.000,452500.000,510000.000,697500.000,541250.000,428500.000,627500.000,530000.000,575000.000,800000.000,501000.000,630000.000,501500.000,567500.000,737500.000,647500.000,546000.000,625000.000,675000.000,505250.000,522500.000,830000.000,415000.000,240000.000,775000.000,275000.000,507250.000,585000.000,725000.000,654001.000,655000.000,740000.000,790000.000,1082500.000,508772.500,357711.000,517500.000,547000.000,582500.000,661500.000,750000.000,455000.000,788750.000,590000.000,500000.000,560000.000,512500.000,653000.000,700000.000,535000.000,844500.000,735000.000,620000.000,690000.000,661500.000,652500.000,645000.000,765000.000,780000.000,895000.000,795000.000,751000.000,695000.000,862500.000,700000.000,830000.000,687294.500,759500.000,480000.000,690000.000,609154.000,541500.000,812500.000,627500.000,651000.000,890000.000,578750.000,925000.000,677500.000,808500.000,857500.000,635000.000,845000.000,,890000.000,702500.000,730000.000,840000.000,1010000.000,,849500.000,926250.000,861750.000,925000.000,700000.000,1149500.000,740000.000,740000.000
Chinatown,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
